"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Protein Groups"
"-5279545747934132258"	"False"	"High"	"None"	"P04350"	"Tubulin beta-4A chain OS=Homo sapiens OX=9606 GN=TUBB4A PE=1 SV=2"	"0.000"	"49.215"	"28"	"10"	"20"	"3"	"444"	"49.6"	"4.88"	"48.49"	"10"	"1"
"-8572654492564419660"	"False"	"High"	"None"	"P0DPH8"	"Tubulin alpha-3D chain OS=Homo sapiens OX=9606 GN=TUBA3D PE=1 SV=1"	"0.000"	"49.021"	"24"	"8"	"19"	"8"	"450"	"49.9"	"5.10"	"45.26"	"8"	"1"
"-5604627173476332081"	"False"	"High"	"IsMasterProtein"	"O75534"	"Cold shock domain-containing protein E1 OS=Homo sapiens OX=9606 GN=CSDE1 PE=1 SV=2"	"0.000"	"49.014"	"15"	"9"	"12"	"9"	"798"	"88.8"	"6.25"	"39.93"	"9"	"1"
"2236542177406705002"	"False"	"High"	"IsMasterProtein"	"P52597"	"Heterogeneous nuclear ribonucleoprotein F OS=Homo sapiens OX=9606 GN=HNRNPF PE=1 SV=3"	"0.000"	"48.595"	"27"	"7"	"13"	"6"	"415"	"45.6"	"5.58"	"41.20"	"7"	"1"
"-6496925005546959600"	"False"	"High"	"IsMasterProteinRejected"	"Q13509"	"Tubulin beta-3 chain OS=Homo sapiens OX=9606 GN=TUBB3 PE=1 SV=2"	"0.000"	"48.143"	"23"	"9"	"20"	"0"	"450"	"50.4"	"4.93"	"49.81"	"9"	"0"
"8250102899765152791"	"False"	"High"	"IsMasterProtein"	"Q9BVA1"	"Tubulin beta-2B chain OS=Homo sapiens OX=9606 GN=TUBB2B PE=1 SV=1"	"0.000"	"47.995"	"23"	"9"	"20"	"1"	"445"	"49.9"	"4.89"	"50.08"	"9"	"1"
"-6490484038664760531"	"False"	"High"	"IsMasterProtein"	"Q13283"	"Ras GTPase-activating protein-binding protein 1 OS=Homo sapiens OX=9606 GN=G3BP1 PE=1 SV=1"	"0.000"	"47.865"	"25"	"8"	"25"	"8"	"466"	"52.1"	"5.52"	"59.98"	"8"	"1"
"-10968856719763814"	"False"	"High"	"IsMasterProtein"	"P62081"	"40S ribosomal protein S7 OS=Homo sapiens OX=9606 GN=RPS7 PE=1 SV=1"	"0.000"	"47.766"	"41"	"6"	"12"	"6"	"194"	"22.1"	"10.10"	"48.41"	"6"	"1"
"6488855965708197639"	"False"	"High"	"IsMasterProtein"	"P14618"	"Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4"	"0.000"	"46.911"	"27"	"10"	"12"	"10"	"531"	"57.9"	"7.84"	"35.43"	"10"	"1"
"654081652263858131"	"False"	"High"	"IsMasterProtein"	"Q12905"	"Interleukin enhancer-binding factor 2 OS=Homo sapiens OX=9606 GN=ILF2 PE=1 SV=2"	"0.000"	"46.365"	"37"	"8"	"12"	"8"	"390"	"43.0"	"5.26"	"38.73"	"8"	"1"
"8648350258145669710"	"False"	"High"	"IsMasterProtein"	"Q15717"	"ELAV-like protein 1 OS=Homo sapiens OX=9606 GN=ELAVL1 PE=1 SV=2"	"0.000"	"44.920"	"33"	"7"	"11"	"7"	"326"	"36.1"	"9.17"	"32.98"	"7"	"1"
"4751284344252295029"	"False"	"High"	"IsMasterProtein"	"P06748"	"Nucleophosmin OS=Homo sapiens OX=9606 GN=NPM1 PE=1 SV=2"	"0.000"	"44.761"	"21"	"4"	"10"	"4"	"294"	"32.6"	"4.78"	"38.07"	"4"	"1"
"7247108035044904633"	"False"	"High"	"IsMasterProtein"	"P62244"	"40S ribosomal protein S15a OS=Homo sapiens OX=9606 GN=RPS15A PE=1 SV=2"	"0.000"	"44.245"	"60"	"8"	"13"	"8"	"130"	"14.8"	"10.13"	"35.81"	"8"	"1"
"7690933720663081637"	"False"	"High"	"IsMasterProteinCandidate"	"Q5VTE0"	"Putative elongation factor 1-alpha-like 3 OS=Homo sapiens OX=9606 GN=EEF1A1P5 PE=5 SV=1"	"0.000"	"44.202"	"24"	"9"	"15"	"9"	"462"	"50.2"	"9.07"	"48.37"	"9"	"1"
"-410325427073227732"	"False"	"High"	"IsMasterProtein"	"P68104"	"Elongation factor 1-alpha 1 OS=Homo sapiens OX=9606 GN=EEF1A1 PE=1 SV=1"	"0.000"	"44.202"	"24"	"9"	"15"	"9"	"462"	"50.1"	"9.01"	"48.37"	"9"	"1"
"6733590656934369364"	"False"	"High"	"IsMasterProteinCandidate"	"P23527"	"Histone H2B type 1-O OS=Homo sapiens OX=9606 GN=H2BC17 PE=1 SV=3"	"0.000"	"43.945"	"27"	"4"	"16"	"2"	"126"	"13.9"	"10.32"	"44.82"	"4"	"1"
"4613005433053849836"	"False"	"High"	"IsMasterProteinCandidate"	"P06899"	"Histone H2B type 1-J OS=Homo sapiens OX=9606 GN=H2BC11 PE=1 SV=3"	"0.000"	"43.945"	"27"	"4"	"16"	"2"	"126"	"13.9"	"10.32"	"44.82"	"4"	"1"
"-3006916089453103912"	"False"	"High"	"IsMasterProteinCandidate"	"P33778"	"Histone H2B type 1-B OS=Homo sapiens OX=9606 GN=H2BC3 PE=1 SV=2"	"0.000"	"43.945"	"27"	"4"	"16"	"2"	"126"	"13.9"	"10.32"	"44.82"	"4"	"1"
"-7527974897574347786"	"False"	"High"	"IsMasterProtein"	"Q16778"	"Histone H2B type 2-E OS=Homo sapiens OX=9606 GN=H2BC21 PE=1 SV=3"	"0.000"	"43.945"	"27"	"4"	"16"	"2"	"126"	"13.9"	"10.32"	"44.82"	"4"	"1"
"4021797860689050077"	"False"	"High"	"IsMasterProteinCandidate"	"Q8N257"	"Histone H2B type 3-B OS=Homo sapiens OX=9606 GN=H2BU1 PE=1 SV=3"	"0.000"	"43.945"	"27"	"4"	"16"	"2"	"126"	"13.9"	"10.32"	"44.82"	"4"	"1"
"-2088102652964782572"	"False"	"High"	"IsMasterProtein"	"Q13310"	"Polyadenylate-binding protein 4 OS=Homo sapiens OX=9606 GN=PABPC4 PE=1 SV=1"	"0.000"	"43.788"	"11"	"7"	"13"	"3"	"644"	"70.7"	"9.26"	"36.44"	"7"	"1"
"-7048585715635486560"	"False"	"High"	"None"	"Q13885"	"Tubulin beta-2A chain OS=Homo sapiens OX=9606 GN=TUBB2A PE=1 SV=1"	"0.000"	"43.733"	"20"	"8"	"19"	"0"	"445"	"49.9"	"4.89"	"46.85"	"8"	"2"
"-1577039457034619937"	"False"	"High"	"IsMasterProteinCandidate"	"Q93079"	"Histone H2B type 1-H OS=Homo sapiens OX=9606 GN=H2BC9 PE=1 SV=3"	"0.000"	"43.476"	"27"	"4"	"17"	"2"	"126"	"13.9"	"10.32"	"44.63"	"4"	"1"
"7665975957496144344"	"False"	"High"	"IsMasterProteinCandidate"	"Q99877"	"Histone H2B type 1-N OS=Homo sapiens OX=9606 GN=H2BC15 PE=1 SV=3"	"0.000"	"43.476"	"27"	"4"	"17"	"2"	"126"	"13.9"	"10.32"	"44.63"	"4"	"1"
"2371423697406693501"	"False"	"High"	"IsMasterProteinCandidate"	"P62807"	"Histone H2B type 1-C/E/F/G/I OS=Homo sapiens OX=9606 GN=H2BC4 PE=1 SV=4"	"0.000"	"43.476"	"27"	"4"	"17"	"2"	"126"	"13.9"	"10.32"	"44.63"	"4"	"1"
"-6100821946699504428"	"False"	"High"	"IsMasterProtein"	"Q5QNW6"	"Histone H2B type 2-F OS=Homo sapiens OX=9606 GN=H2BC18 PE=1 SV=3"	"0.000"	"43.476"	"27"	"4"	"17"	"2"	"126"	"13.9"	"10.32"	"44.63"	"4"	"1"
"-2086077089896341540"	"False"	"High"	"IsMasterProteinCandidate"	"P58876"	"Histone H2B type 1-D OS=Homo sapiens OX=9606 GN=H2BC5 PE=1 SV=2"	"0.000"	"43.476"	"27"	"4"	"17"	"2"	"126"	"13.9"	"10.32"	"44.63"	"4"	"1"
"-5775967720321499285"	"False"	"High"	"IsMasterProteinCandidate"	"Q99879"	"Histone H2B type 1-M OS=Homo sapiens OX=9606 GN=H2BC14 PE=1 SV=3"	"0.000"	"43.476"	"27"	"4"	"17"	"2"	"126"	"14.0"	"10.32"	"44.63"	"4"	"1"
"-618382936751455385"	"False"	"High"	"IsMasterProteinCandidate"	"O60814"	"Histone H2B type 1-K OS=Homo sapiens OX=9606 GN=H2BC12 PE=1 SV=3"	"0.000"	"43.476"	"27"	"4"	"17"	"2"	"126"	"13.9"	"10.32"	"44.63"	"4"	"1"
"365000218227711707"	"False"	"High"	"IsMasterProteinCandidate"	"Q99880"	"Histone H2B type 1-L OS=Homo sapiens OX=9606 GN=H2BC13 PE=1 SV=3"	"0.000"	"43.476"	"27"	"4"	"17"	"2"	"126"	"13.9"	"10.32"	"44.63"	"4"	"1"
"3527741123752494490"	"False"	"High"	"IsMasterProteinCandidate"	"P57053"	"Histone H2B type F-S OS=Homo sapiens OX=9606 GN=H2BS1 PE=1 SV=2"	"0.000"	"43.476"	"27"	"4"	"17"	"2"	"126"	"13.9"	"10.37"	"44.63"	"4"	"1"
"7512060777885112035"	"False"	"High"	"IsMasterProtein"	"P63244"	"Receptor of activated protein C kinase 1 OS=Homo sapiens OX=9606 GN=RACK1 PE=1 SV=3"	"0.000"	"42.820"	"29"	"8"	"11"	"8"	"317"	"35.1"	"7.69"	"31.58"	"8"	"1"
"2214005141303334461"	"False"	"High"	"IsMasterProtein"	"P12956"	"X-ray repair cross-complementing protein 6 OS=Homo sapiens OX=9606 GN=XRCC6 PE=1 SV=2"	"0.000"	"42.558"	"25"	"10"	"14"	"10"	"609"	"69.8"	"6.64"	"32.57"	"10"	"1"
"-3970443704612931563"	"False"	"High"	"IsMasterProtein"	"P36578"	"60S ribosomal protein L4 OS=Homo sapiens OX=9606 GN=RPL4 PE=1 SV=5"	"0.000"	"42.032"	"26"	"9"	"15"	"9"	"427"	"47.7"	"11.06"	"39.26"	"9"	"1"
"-6037717816811945701"	"False"	"High"	"IsMasterProtein"	"Q5T8P6"	"RNA-binding protein 26 OS=Homo sapiens OX=9606 GN=RBM26 PE=1 SV=3"	"0.000"	"41.628"	"13"	"12"	"14"	"12"	"1007"	"113.5"	"9.16"	"32.99"	"12"	"1"
"4058456233631452436"	"False"	"High"	"IsMasterProtein"	"Q06830"	"Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1"	"0.000"	"41.598"	"42"	"11"	"13"	"9"	"199"	"22.1"	"8.13"	"35.30"	"11"	"1"
"-700006474042265009"	"False"	"High"	"IsMasterProtein"	"Q7Z739"	"YTH domain-containing family protein 3 OS=Homo sapiens OX=9606 GN=YTHDF3 PE=1 SV=1"	"0.000"	"41.025"	"18"	"6"	"9"	"4"	"585"	"63.8"	"9.04"	"27.17"	"6"	"1"
"-220187434067665020"	"False"	"High"	"IsMasterProtein"	"Q6PJT7"	"Zinc finger CCCH domain-containing protein 14 OS=Homo sapiens OX=9606 GN=ZC3H14 PE=1 SV=1"	"0.000"	"40.973"	"23"	"9"	"11"	"9"	"736"	"82.8"	"7.31"	"32.10"	"9"	"1"
"479686062085054609"	"False"	"High"	"IsMasterProtein"	"Q15365"	"Poly(rC)-binding protein 1 OS=Homo sapiens OX=9606 GN=PCBP1 PE=1 SV=2"	"0.000"	"40.748"	"22"	"4"	"12"	"3"	"356"	"37.5"	"7.09"	"35.38"	"4"	"1"
"-1678118113745178476"	"False"	"High"	"IsMasterProtein"	"Q96QD9"	"UAP56-interacting factor OS=Homo sapiens OX=9606 GN=FYTTD1 PE=1 SV=3"	"0.000"	"40.468"	"35"	"11"	"13"	"11"	"318"	"35.8"	"11.78"	"37.19"	"11"	"1"
"-8649453304125061400"	"False"	"High"	"IsMasterProtein"	"Q12906"	"Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3"	"0.000"	"40.377"	"24"	"10"	"10"	"10"	"894"	"95.3"	"8.76"	"26.89"	"10"	"1"
"4874670657009698466"	"False"	"High"	"IsMasterProtein"	"Q6P2Q9"	"Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens OX=9606 GN=PRPF8 PE=1 SV=2"	"0.000"	"40.345"	"7"	"14"	"14"	"14"	"2335"	"273.4"	"8.84"	"32.41"	"14"	"1"
"-877235499680530927"	"False"	"High"	"IsMasterProtein"	"Q15366"	"Poly(rC)-binding protein 2 OS=Homo sapiens OX=9606 GN=PCBP2 PE=1 SV=1"	"0.000"	"40.083"	"15"	"3"	"11"	"2"	"365"	"38.6"	"6.79"	"32.22"	"3"	"1"
"-1474010075378452952"	"False"	"High"	"IsMasterProtein"	"P15924"	"Desmoplakin OS=Homo sapiens OX=9606 GN=DSP PE=1 SV=3"	"0.000"	"40.072"	"5"	"13"	"13"	"13"	"2871"	"331.6"	"6.81"	"29.46"	"13"	"1"
"5083710564544014092"	"False"	"High"	"IsMasterProtein"	"P84103"	"Serine/arginine-rich splicing factor 3 OS=Homo sapiens OX=9606 GN=SRSF3 PE=1 SV=1"	"0.000"	"39.209"	"29"	"5"	"13"	"4"	"164"	"19.3"	"11.65"	"42.60"	"5"	"1"
"5976746663833925408"	"False"	"High"	"None"	"Q02539"	"Histone H1.1 OS=Homo sapiens OX=9606 GN=H1-1 PE=1 SV=3"	"0.000"	"39.017"	"7"	"4"	"7"	"4"	"215"	"21.8"	"10.99"	"26.24"	"4"	"1"
"8477358231747152637"	"False"	"High"	"None"	"P22492"	"Histone H1t OS=Homo sapiens OX=9606 GN=H1-6 PE=2 SV=4"	"0.000"	"39.017"	"8"	"4"	"7"	"4"	"207"	"22.0"	"11.71"	"26.24"	"4"	"1"
"-4912222715256496910"	"False"	"High"	"IsMasterProtein"	"O43390"	"Heterogeneous nuclear ribonucleoprotein R OS=Homo sapiens OX=9606 GN=HNRNPR PE=1 SV=1"	"0.000"	"38.814"	"21"	"12"	"14"	"10"	"633"	"70.9"	"8.13"	"32.66"	"12"	"1"
"-6175620915795625691"	"False"	"High"	"IsMasterProtein"	"Q13151"	"Heterogeneous nuclear ribonucleoprotein A0 OS=Homo sapiens OX=9606 GN=HNRNPA0 PE=1 SV=1"	"0.000"	"38.429"	"25"	"6"	"10"	"6"	"305"	"30.8"	"9.29"	"28.99"	"6"	"1"
"8957423501143175457"	"False"	"High"	"None"	"P68366"	"Tubulin alpha-4A chain OS=Homo sapiens OX=9606 GN=TUBA4A PE=1 SV=1"	"0.000"	"38.251"	"21"	"7"	"16"	"6"	"448"	"49.9"	"5.06"	"36.24"	"7"	"1"
"5860856138791644160"	"False"	"High"	"IsMasterProtein"	"Q9Y5A9"	"YTH domain-containing family protein 2 OS=Homo sapiens OX=9606 GN=YTHDF2 PE=1 SV=2"	"0.000"	"37.955"	"22"	"7"	"12"	"6"	"579"	"62.3"	"8.79"	"32.03"	"7"	"1"
"2749950876556130584"	"False"	"High"	"IsMasterProtein"	"P0DMV9"	"Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1"	"0.000"	"37.820"	"18"	"10"	"12"	"9"	"641"	"70.0"	"5.66"	"29.14"	"10"	"1"
"3819136565778515185"	"False"	"High"	"IsMasterProtein"	"P13639"	"Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4"	"0.000"	"37.723"	"16"	"9"	"12"	"9"	"858"	"95.3"	"6.83"	"31.02"	"9"	"1"
"-2050551167936510610"	"False"	"High"	"IsMasterProtein"	"Q01813"	"ATP-dependent 6-phosphofructokinase, platelet type OS=Homo sapiens OX=9606 GN=PFKP PE=1 SV=2"	"0.000"	"37.651"	"16"	"8"	"10"	"7"	"784"	"85.5"	"7.55"	"29.07"	"8"	"1"
"3912553749902594293"	"False"	"High"	"IsMasterProtein"	"P15880"	"40S ribosomal protein S2 OS=Homo sapiens OX=9606 GN=RPS2 PE=1 SV=2"	"0.000"	"37.361"	"32"	"8"	"11"	"8"	"293"	"31.3"	"10.24"	"29.28"	"8"	"1"
"7224643183628006691"	"False"	"High"	"IsMasterProtein"	"O00303"	"Eukaryotic translation initiation factor 3 subunit F OS=Homo sapiens OX=9606 GN=EIF3F PE=1 SV=1"	"0.000"	"37.207"	"21"	"6"	"14"	"6"	"357"	"37.5"	"5.45"	"38.46"	"6"	"1"
"-5376062369618088086"	"False"	"High"	"IsMasterProtein"	"P01834"	"Immunoglobulin kappa constant OS=Homo sapiens OX=9606 GN=IGKC PE=1 SV=2"	"0.000"	"36.685"	"49"	"4"	"9"	"1"	"107"	"11.8"	"6.52"	"34.74"	"4"	"1"
"-4208073482413598112"	"False"	"High"	"IsMasterProtein"	"Q8NCN2"	"Zinc finger and BTB domain-containing protein 34 OS=Homo sapiens OX=9606 GN=ZBTB34 PE=1 SV=4"	"0.000"	"36.429"	"14"	"4"	"6"	"4"	"500"	"55.5"	"6.44"	"25.13"	"4"	"1"
"6929162783006905550"	"False"	"High"	"IsMasterProtein"	"P20042"	"Eukaryotic translation initiation factor 2 subunit 2 OS=Homo sapiens OX=9606 GN=EIF2S2 PE=1 SV=2"	"0.000"	"36.234"	"30"	"8"	"10"	"8"	"333"	"38.4"	"5.80"	"30.40"	"8"	"1"
"-2260293505055803748"	"False"	"High"	"IsMasterProtein"	"Q5JSZ5"	"Protein PRRC2B OS=Homo sapiens OX=9606 GN=PRRC2B PE=1 SV=2"	"0.000"	"35.884"	"7"	"10"	"11"	"10"	"2229"	"242.8"	"8.34"	"24.84"	"10"	"1"
"-4533705047032389806"	"False"	"High"	"IsMasterProtein"	"P62241"	"40S ribosomal protein S8 OS=Homo sapiens OX=9606 GN=RPS8 PE=1 SV=2"	"0.000"	"35.884"	"29"	"6"	"13"	"6"	"208"	"24.2"	"10.32"	"34.43"	"6"	"1"
"1567690974661695744"	"False"	"High"	"None"	"Q9NY65"	"Tubulin alpha-8 chain OS=Homo sapiens OX=9606 GN=TUBA8 PE=1 SV=1"	"0.000"	"34.798"	"17"	"6"	"14"	"5"	"449"	"50.1"	"5.06"	"30.62"	"6"	"1"
"-3241887692250600056"	"False"	"High"	"IsMasterProtein"	"Q15149"	"Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3"	"0.000"	"34.640"	"3"	"11"	"11"	"11"	"4684"	"531.5"	"5.96"	"28.95"	"11"	"1"
"7340038753290804182"	"False"	"High"	"IsMasterProtein"	"Q9Y5B9"	"FACT complex subunit SPT16 OS=Homo sapiens OX=9606 GN=SUPT16H PE=1 SV=1"	"0.000"	"34.506"	"13"	"9"	"9"	"9"	"1047"	"119.8"	"5.66"	"27.73"	"9"	"1"
"1220835464658620030"	"False"	"High"	"IsMasterProtein"	"Q7L2E3"	"ATP-dependent RNA helicase DHX30 OS=Homo sapiens OX=9606 GN=DHX30 PE=1 SV=1"	"0.000"	"33.992"	"10"	"9"	"9"	"9"	"1194"	"133.9"	"8.78"	"25.28"	"9"	"1"
"1011976368699827672"	"False"	"High"	"IsMasterProtein"	"P41091"	"Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens OX=9606 GN=EIF2S3 PE=1 SV=3"	"0.000"	"33.978"	"24"	"8"	"9"	"8"	"472"	"51.1"	"8.40"	"28.59"	"8"	"1"
"4191413839330820481"	"False"	"High"	"IsMasterProtein"	"O14979"	"Heterogeneous nuclear ribonucleoprotein D-like OS=Homo sapiens OX=9606 GN=HNRNPDL PE=1 SV=3"	"0.000"	"33.843"	"16"	"6"	"10"	"6"	"420"	"46.4"	"9.57"	"26.61"	"6"	"1"
"6888826320597161834"	"False"	"High"	"IsMasterProtein"	"Q16630"	"Cleavage and polyadenylation specificity factor subunit 6 OS=Homo sapiens OX=9606 GN=CPSF6 PE=1 SV=2"	"0.000"	"33.230"	"14"	"5"	"9"	"5"	"551"	"59.2"	"7.15"	"25.95"	"5"	"1"
"-7065009906831580898"	"False"	"High"	"IsMasterProtein"	"P07900"	"Heat shock protein HSP 90-alpha OS=Homo sapiens OX=9606 GN=HSP90AA1 PE=1 SV=5"	"0.000"	"33.203"	"17"	"9"	"10"	"4"	"732"	"84.6"	"5.02"	"23.34"	"9"	"1"
"-6086246065885053041"	"False"	"High"	"IsMasterProtein"	"P02533"	"Keratin, type I cytoskeletal 14 OS=Homo sapiens OX=9606 GN=KRT14 PE=1 SV=4"	"0.000"	"33.161"	"24"	"9"	"27"	"4"	"472"	"51.5"	"5.16"	"66.17"	"9"	"1"
"562361449972294003"	"False"	"High"	"IsMasterProtein"	"O00425"	"Insulin-like growth factor 2 mRNA-binding protein 3 OS=Homo sapiens OX=9606 GN=IGF2BP3 PE=1 SV=2"	"0.000"	"33.016"	"22"	"9"	"10"	"8"	"579"	"63.7"	"8.87"	"29.85"	"9"	"1"
"-7740854368523393254"	"False"	"High"	"IsMasterProtein"	"Q9NR30"	"Nucleolar RNA helicase 2 OS=Homo sapiens OX=9606 GN=DDX21 PE=1 SV=5"	"0.000"	"32.790"	"18"	"11"	"11"	"11"	"783"	"87.3"	"9.28"	"27.03"	"11"	"1"
"-2220837361715177214"	"False"	"High"	"IsMasterProtein"	"P08238"	"Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4"	"0.000"	"32.387"	"15"	"9"	"11"	"4"	"724"	"83.2"	"5.03"	"25.32"	"9"	"1"
"4735904607346551570"	"False"	"High"	"IsMasterProtein"	"P0C0L4"	"Complement C4-A OS=Homo sapiens OX=9606 GN=C4A PE=1 SV=2"	"0.000"	"32.326"	"4"	"6"	"10"	"6"	"1744"	"192.7"	"7.08"	"29.09"	"6"	"1"
"627927697280554035"	"False"	"High"	"IsMasterProtein"	"O60841"	"Eukaryotic translation initiation factor 5B OS=Homo sapiens OX=9606 GN=EIF5B PE=1 SV=4"	"0.000"	"32.007"	"13"	"8"	"8"	"8"	"1220"	"138.7"	"5.49"	"26.12"	"8"	"1"
"325736081283403068"	"False"	"High"	"IsMasterProtein"	"P35637"	"RNA-binding protein FUS OS=Homo sapiens OX=9606 GN=FUS PE=1 SV=1"	"0.000"	"31.922"	"14"	"7"	"18"	"5"	"526"	"53.4"	"9.36"	"38.05"	"7"	"1"
"7100532501288988865"	"False"	"High"	"IsMasterProtein"	"P55795"	"Heterogeneous nuclear ribonucleoprotein H2 OS=Homo sapiens OX=9606 GN=HNRNPH2 PE=1 SV=1"	"0.000"	"31.518"	"12"	"3"	"9"	"1"	"449"	"49.2"	"6.30"	"25.68"	"3"	"1"
"-8484028389043526679"	"False"	"High"	"IsMasterProtein"	"P13010"	"X-ray repair cross-complementing protein 5 OS=Homo sapiens OX=9606 GN=XRCC5 PE=1 SV=3"	"0.000"	"31.353"	"19"	"8"	"10"	"8"	"732"	"82.7"	"5.81"	"24.07"	"8"	"1"
"-2722890143459550470"	"False"	"High"	"None"	"Q6PEY2"	"Tubulin alpha-3E chain OS=Homo sapiens OX=9606 GN=TUBA3E PE=1 SV=2"	"0.000"	"31.319"	"19"	"6"	"12"	"6"	"450"	"49.8"	"5.14"	"27.99"	"6"	"1"
"-1866201622056559647"	"False"	"High"	"IsMasterProtein"	"Q13263"	"Transcription intermediary factor 1-beta OS=Homo sapiens OX=9606 GN=TRIM28 PE=1 SV=5"	"0.000"	"30.887"	"15"	"8"	"9"	"8"	"835"	"88.5"	"5.77"	"22.60"	"8"	"1"
"-2887047081584333281"	"False"	"High"	"None"	"P54652"	"Heat shock-related 70 kDa protein 2 OS=Homo sapiens OX=9606 GN=HSPA2 PE=1 SV=1"	"0.000"	"30.821"	"8"	"6"	"8"	"4"	"639"	"70.0"	"5.74"	"25.93"	"6"	"1"
"3114131480513419355"	"False"	"High"	"IsMasterProtein"	"P62701"	"40S ribosomal protein S4, X isoform OS=Homo sapiens OX=9606 GN=RPS4X PE=1 SV=2"	"0.000"	"30.443"	"30"	"8"	"11"	"8"	"263"	"29.6"	"10.15"	"29.95"	"8"	"1"
"-2236702861585061595"	"False"	"High"	"None"	"P57721"	"Poly(rC)-binding protein 3 OS=Homo sapiens OX=9606 GN=PCBP3 PE=1 SV=2"	"0.000"	"30.098"	"5"	"1"	"9"	"0"	"371"	"39.4"	"8.07"	"24.80"	"1"	"2"
"4547672430586866175"	"False"	"High"	"IsMasterProtein"	"P0DOX7"	"Immunoglobulin kappa light chain OS=Homo sapiens OX=9606 PE=1 SV=1"	"0.000"	"29.874"	"21"	"4"	"6"	"1"	"214"	"23.4"	"7.17"	"23.79"	"4"	"1"
"4010508153477037857"	"False"	"High"	"IsMasterProtein"	"Q14103"	"Heterogeneous nuclear ribonucleoprotein D0 OS=Homo sapiens OX=9606 GN=HNRNPD PE=1 SV=1"	"0.000"	"29.555"	"17"	"5"	"9"	"5"	"355"	"38.4"	"7.81"	"19.99"	"5"	"1"
"4157182932771800811"	"False"	"High"	"IsMasterProtein"	"Q07955"	"Serine/arginine-rich splicing factor 1 OS=Homo sapiens OX=9606 GN=SRSF1 PE=1 SV=2"	"0.000"	"29.347"	"37"	"9"	"20"	"8"	"248"	"27.7"	"10.36"	"47.16"	"9"	"1"
"5927523368410573672"	"False"	"High"	"IsMasterProtein"	"P78527"	"DNA-dependent protein kinase catalytic subunit OS=Homo sapiens OX=9606 GN=PRKDC PE=1 SV=3"	"0.000"	"29.060"	"3"	"9"	"9"	"9"	"4128"	"468.8"	"7.12"	"23.55"	"9"	"1"
"5777002652342293914"	"False"	"High"	"IsMasterProtein"	"Q9H307"	"Pinin OS=Homo sapiens OX=9606 GN=PNN PE=1 SV=5"	"0.000"	"28.977"	"15"	"9"	"11"	"9"	"717"	"81.6"	"7.14"	"22.85"	"9"	"1"
"7139697293571185426"	"False"	"High"	"None"	"P0C0L5"	"Complement C4-B OS=Homo sapiens OX=9606 GN=C4B PE=1 SV=2"	"0.000"	"28.701"	"4"	"5"	"9"	"5"	"1744"	"192.6"	"7.27"	"25.59"	"5"	"1"
"5810129024139572187"	"False"	"High"	"IsMasterProteinRejected"	"P34931"	"Heat shock 70 kDa protein 1-like OS=Homo sapiens OX=9606 GN=HSPA1L PE=1 SV=2"	"0.000"	"28.543"	"13"	"5"	"8"	"0"	"641"	"70.3"	"6.02"	"20.60"	"5"	"0"
"1782294513157973570"	"False"	"High"	"None"	"Q2VIR3"	"Eukaryotic translation initiation factor 2 subunit 3B OS=Homo sapiens OX=9606 GN=EIF2S3B PE=2 SV=2"	"0.000"	"28.514"	"21"	"7"	"8"	"7"	"472"	"51.2"	"8.40"	"25.47"	"7"	"1"
"1585562482268553685"	"False"	"High"	"IsMasterProtein"	"O15372"	"Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens OX=9606 GN=EIF3H PE=1 SV=1"	"0.000"	"27.959"	"34"	"10"	"13"	"10"	"352"	"39.9"	"6.54"	"28.74"	"10"	"1"
"6915758716299824080"	"False"	"High"	"IsMasterProtein"	"Q06787"	"Synaptic functional regulator FMR1 OS=Homo sapiens OX=9606 GN=FMR1 PE=1 SV=1"	"0.000"	"27.934"	"6"	"3"	"5"	"1"	"632"	"71.1"	"7.42"	"19.21"	"3"	"1"
"1520164082407222722"	"False"	"High"	"IsMasterProtein"	"P07737"	"Profilin-1 OS=Homo sapiens OX=9606 GN=PFN1 PE=1 SV=2"	"0.000"	"27.383"	"56"	"6"	"8"	"6"	"140"	"15.0"	"8.27"	"24.00"	"6"	"1"
