"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Protein Groups"
"7690933720663081637"	"False"	"High"	"None"	"Q5VTE0"	"Putative elongation factor 1-alpha-like 3 OS=Homo sapiens OX=9606 GN=EEF1A1P5 PE=5 SV=1"	"0.000"	"62.611"	"31"	"10"	"16"	"4"	"462"	"50.2"	"9.07"	"54.83"	"10"	"1"
"2236542177406705002"	"False"	"High"	"IsMasterProtein"	"P52597"	"Heterogeneous nuclear ribonucleoprotein F OS=Homo sapiens OX=9606 GN=HNRNPF PE=1 SV=3"	"0.000"	"62.069"	"25"	"6"	"13"	"5"	"415"	"45.6"	"5.58"	"42.85"	"6"	"1"
"1968544072233028588"	"False"	"High"	"IsMasterProtein"	"P23246"	"Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2"	"0.000"	"61.928"	"18"	"11"	"19"	"10"	"707"	"76.1"	"9.44"	"50.38"	"11"	"1"
"2613471079569612470"	"False"	"High"	"IsMasterProtein"	"P14866"	"Heterogeneous nuclear ribonucleoprotein L OS=Homo sapiens OX=9606 GN=HNRNPL PE=1 SV=2"	"0.000"	"61.833"	"32"	"9"	"12"	"9"	"589"	"64.1"	"8.22"	"35.07"	"9"	"1"
"3819136565778515185"	"False"	"High"	"IsMasterProtein"	"P13639"	"Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4"	"0.000"	"61.810"	"19"	"12"	"17"	"12"	"858"	"95.3"	"6.83"	"48.88"	"12"	"1"
"6641856841102683489"	"False"	"High"	"IsMasterProtein"	"P62826"	"GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=3"	"0.000"	"61.048"	"38"	"9"	"18"	"9"	"216"	"24.4"	"7.49"	"47.13"	"9"	"1"
"8250102899765152791"	"False"	"High"	"None"	"Q9BVA1"	"Tubulin beta-2B chain OS=Homo sapiens OX=9606 GN=TUBB2B PE=1 SV=1"	"0.000"	"60.768"	"20"	"10"	"20"	"1"	"445"	"49.9"	"4.89"	"44.31"	"10"	"1"
"-7048585715635486560"	"False"	"High"	"None"	"Q13885"	"Tubulin beta-2A chain OS=Homo sapiens OX=9606 GN=TUBB2A PE=1 SV=1"	"0.000"	"60.768"	"20"	"10"	"20"	"1"	"445"	"49.9"	"4.89"	"44.31"	"10"	"1"
"-5554010069989842743"	"False"	"High"	"IsMasterProtein"	"Q9BZZ5"	"Apoptosis inhibitor 5 OS=Homo sapiens OX=9606 GN=API5 PE=1 SV=3"	"0.000"	"60.477"	"21"	"12"	"15"	"12"	"524"	"59.0"	"7.34"	"45.29"	"12"	"1"
"-3688625229951110619"	"False"	"High"	"IsMasterProtein"	"P02538"	"Keratin, type II cytoskeletal 6A OS=Homo sapiens OX=9606 GN=KRT6A PE=1 SV=3"	"0.000"	"59.961"	"28"	"12"	"17"	"3"	"564"	"60.0"	"8.00"	"51.81"	"12"	"1"
"-1866201622056559647"	"False"	"High"	"IsMasterProtein"	"Q13263"	"Transcription intermediary factor 1-beta OS=Homo sapiens OX=9606 GN=TRIM28 PE=1 SV=5"	"0.000"	"59.942"	"22"	"13"	"15"	"13"	"835"	"88.5"	"5.77"	"40.25"	"13"	"1"
"-2106198041571123129"	"False"	"High"	"IsMasterProtein"	"Q9UMS4"	"Pre-mRNA-processing factor 19 OS=Homo sapiens OX=9606 GN=PRPF19 PE=1 SV=1"	"0.000"	"59.766"	"27"	"8"	"13"	"8"	"504"	"55.1"	"6.61"	"38.27"	"8"	"1"
"-3970443704612931563"	"False"	"High"	"IsMasterProtein"	"P36578"	"60S ribosomal protein L4 OS=Homo sapiens OX=9606 GN=RPL4 PE=1 SV=5"	"0.000"	"59.671"	"29"	"13"	"14"	"13"	"427"	"47.7"	"11.06"	"43.48"	"13"	"1"
"-6811152372553307115"	"False"	"High"	"IsMasterProtein"	"Q9Y2X3"	"Nucleolar protein 58 OS=Homo sapiens OX=9606 GN=NOP58 PE=1 SV=1"	"0.000"	"58.004"	"25"	"11"	"14"	"11"	"529"	"59.5"	"8.92"	"44.56"	"11"	"1"
"-3685433099080477965"	"False"	"High"	"None"	"Q32P51"	"Heterogeneous nuclear ribonucleoprotein A1-like 2 OS=Homo sapiens OX=9606 GN=HNRNPA1L2 PE=2 SV=2"	"0.000"	"57.895"	"23"	"9"	"20"	"7"	"320"	"34.2"	"9.00"	"53.38"	"9"	"1"
"5335677543697524354"	"False"	"High"	"IsMasterProtein"	"P17844"	"Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens OX=9606 GN=DDX5 PE=1 SV=1"	"0.000"	"57.682"	"27"	"14"	"23"	"10"	"614"	"69.1"	"8.92"	"56.01"	"14"	"1"
"-1053149387799816631"	"False"	"High"	"None"	"P48668"	"Keratin, type II cytoskeletal 6C OS=Homo sapiens OX=9606 GN=KRT6C PE=1 SV=3"	"0.000"	"57.235"	"27"	"11"	"16"	"2"	"564"	"60.0"	"8.00"	"49.54"	"11"	"1"
"8477358231747152637"	"False"	"High"	"None"	"P22492"	"Histone H1t OS=Homo sapiens OX=9606 GN=H1-6 PE=2 SV=4"	"0.000"	"57.195"	"12"	"4"	"9"	"4"	"207"	"22.0"	"11.71"	"34.82"	"4"	"1"
"5976746663833925408"	"False"	"High"	"None"	"Q02539"	"Histone H1.1 OS=Homo sapiens OX=9606 GN=H1-1 PE=1 SV=3"	"0.000"	"57.195"	"12"	"4"	"9"	"4"	"215"	"21.8"	"10.99"	"34.82"	"4"	"1"
"3546401136209877532"	"False"	"High"	"IsMasterProtein"	"O75821"	"Eukaryotic translation initiation factor 3 subunit G OS=Homo sapiens OX=9606 GN=EIF3G PE=1 SV=2"	"0.000"	"56.324"	"39"	"9"	"12"	"9"	"320"	"35.6"	"6.13"	"41.73"	"9"	"1"
"-8826261878749587371"	"False"	"High"	"IsMasterProtein"	"P39023"	"60S ribosomal protein L3 OS=Homo sapiens OX=9606 GN=RPL3 PE=1 SV=2"	"0.000"	"56.283"	"26"	"8"	"12"	"8"	"403"	"46.1"	"10.18"	"39.90"	"8"	"1"
"-2799145337949175211"	"False"	"High"	"IsMasterProtein"	"O15294"	"UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Homo sapiens OX=9606 GN=OGT PE=1 SV=3"	"0.000"	"56.215"	"15"	"12"	"16"	"12"	"1046"	"116.9"	"6.70"	"42.25"	"12"	"1"
"-8625580668015925346"	"False"	"High"	"IsMasterProtein"	"Q9HCK8"	"Chromodomain-helicase-DNA-binding protein 8 OS=Homo sapiens OX=9606 GN=CHD8 PE=1 SV=5"	"0.000"	"56.182"	"7"	"11"	"12"	"9"	"2581"	"290.3"	"6.47"	"38.60"	"11"	"1"
"-5198752139468277763"	"False"	"High"	"IsMasterProtein"	"Q96PK6"	"RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2"	"0.000"	"54.832"	"24"	"11"	"15"	"11"	"669"	"69.4"	"9.67"	"42.05"	"11"	"1"
"654081652263858131"	"False"	"High"	"IsMasterProtein"	"Q12905"	"Interleukin enhancer-binding factor 2 OS=Homo sapiens OX=9606 GN=ILF2 PE=1 SV=2"	"0.000"	"54.635"	"46"	"11"	"12"	"11"	"390"	"43.0"	"5.26"	"41.70"	"11"	"1"
"-1306308759537946376"	"False"	"High"	"IsMasterProtein"	"Q13129"	"Zinc finger protein Rlf OS=Homo sapiens OX=9606 GN=RLF PE=1 SV=2"	"0.000"	"54.215"	"7"	"11"	"14"	"11"	"1914"	"217.8"	"6.77"	"41.18"	"11"	"1"
"769140260772308897"	"False"	"High"	"IsMasterProtein"	"P07910"	"Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=4"	"0.000"	"54.140"	"39"	"10"	"19"	"10"	"306"	"33.7"	"5.08"	"39.83"	"10"	"1"
"7742249596596208262"	"False"	"High"	"IsMasterProtein"	"Q7KZF4"	"Staphylococcal nuclease domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SND1 PE=1 SV=1"	"0.000"	"53.570"	"20"	"13"	"13"	"13"	"910"	"101.9"	"7.17"	"42.41"	"13"	"1"
"8827666052570193854"	"False"	"High"	"IsMasterProtein"	"Q15056"	"Eukaryotic translation initiation factor 4H OS=Homo sapiens OX=9606 GN=EIF4H PE=1 SV=5"	"0.000"	"53.314"	"43"	"7"	"19"	"7"	"248"	"27.4"	"7.23"	"64.27"	"7"	"1"
"-8572654492564419660"	"False"	"High"	"None"	"P0DPH8"	"Tubulin alpha-3D chain OS=Homo sapiens OX=9606 GN=TUBA3D PE=1 SV=1"	"0.000"	"53.245"	"24"	"7"	"13"	"7"	"450"	"49.9"	"5.10"	"36.82"	"7"	"1"
"-2220837361715177214"	"False"	"High"	"IsMasterProtein"	"P08238"	"Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4"	"0.000"	"52.624"	"22"	"12"	"15"	"7"	"724"	"83.2"	"5.03"	"42.94"	"12"	"1"
"-2836831182499166141"	"False"	"High"	"IsMasterProtein"	"O00148"	"ATP-dependent RNA helicase DDX39A OS=Homo sapiens OX=9606 GN=DDX39A PE=1 SV=2"	"0.000"	"52.605"	"32"	"12"	"16"	"3"	"427"	"49.1"	"5.68"	"45.65"	"12"	"1"
"-3690320084066520669"	"False"	"High"	"IsMasterProtein"	"P04259"	"Keratin, type II cytoskeletal 6B OS=Homo sapiens OX=9606 GN=KRT6B PE=1 SV=5"	"0.000"	"52.585"	"24"	"10"	"15"	"1"	"564"	"60.0"	"8.00"	"48.55"	"10"	"1"
"57787487465406304"	"False"	"High"	"IsMasterProtein"	"Q08945"	"FACT complex subunit SSRP1 OS=Homo sapiens OX=9606 GN=SSRP1 PE=1 SV=1"	"0.000"	"52.494"	"16"	"10"	"11"	"10"	"709"	"81.0"	"6.87"	"36.27"	"10"	"1"
"-8122184501551353547"	"False"	"High"	"IsMasterProtein"	"Q9NZI8"	"Insulin-like growth factor 2 mRNA-binding protein 1 OS=Homo sapiens OX=9606 GN=IGF2BP1 PE=1 SV=2"	"0.000"	"52.296"	"20"	"8"	"14"	"7"	"577"	"63.4"	"9.20"	"44.53"	"8"	"1"
"-5459324364456559330"	"False"	"High"	"IsMasterProtein"	"Q04637"	"Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens OX=9606 GN=EIF4G1 PE=1 SV=4"	"0.000"	"52.010"	"11"	"13"	"14"	"11"	"1599"	"175.4"	"5.33"	"41.78"	"13"	"1"
"1808249622791758823"	"False"	"High"	"IsMasterProtein"	"Q92794"	"Histone acetyltransferase KAT6A OS=Homo sapiens OX=9606 GN=KAT6A PE=1 SV=2"	"0.000"	"51.780"	"9"	"14"	"15"	"13"	"2004"	"224.9"	"5.68"	"42.95"	"14"	"1"
"365000218227711707"	"False"	"High"	"IsMasterProteinCandidate"	"Q99880"	"Histone H2B type 1-L OS=Homo sapiens OX=9606 GN=H2BC13 PE=1 SV=3"	"0.000"	"50.590"	"48"	"6"	"25"	"2"	"126"	"13.9"	"10.32"	"74.79"	"6"	"1"
"2371423697406693501"	"False"	"High"	"IsMasterProteinCandidate"	"P62807"	"Histone H2B type 1-C/E/F/G/I OS=Homo sapiens OX=9606 GN=H2BC4 PE=1 SV=4"	"0.000"	"50.590"	"48"	"6"	"25"	"2"	"126"	"13.9"	"10.32"	"74.79"	"6"	"1"
"-618382936751455385"	"False"	"High"	"IsMasterProteinCandidate"	"O60814"	"Histone H2B type 1-K OS=Homo sapiens OX=9606 GN=H2BC12 PE=1 SV=3"	"0.000"	"50.590"	"48"	"6"	"25"	"2"	"126"	"13.9"	"10.32"	"74.79"	"6"	"1"
"7665975957496144344"	"False"	"High"	"IsMasterProteinCandidate"	"Q99877"	"Histone H2B type 1-N OS=Homo sapiens OX=9606 GN=H2BC15 PE=1 SV=3"	"0.000"	"50.590"	"48"	"6"	"25"	"2"	"126"	"13.9"	"10.32"	"74.79"	"6"	"1"
"-6100821946699504428"	"False"	"High"	"IsMasterProtein"	"Q5QNW6"	"Histone H2B type 2-F OS=Homo sapiens OX=9606 GN=H2BC18 PE=1 SV=3"	"0.000"	"50.590"	"48"	"6"	"25"	"2"	"126"	"13.9"	"10.32"	"74.79"	"6"	"1"
"-5775967720321499285"	"False"	"High"	"IsMasterProteinCandidate"	"Q99879"	"Histone H2B type 1-M OS=Homo sapiens OX=9606 GN=H2BC14 PE=1 SV=3"	"0.000"	"50.590"	"48"	"6"	"25"	"2"	"126"	"14.0"	"10.32"	"74.79"	"6"	"1"
"-2086077089896341540"	"False"	"High"	"IsMasterProteinCandidate"	"P58876"	"Histone H2B type 1-D OS=Homo sapiens OX=9606 GN=H2BC5 PE=1 SV=2"	"0.000"	"50.590"	"48"	"6"	"25"	"2"	"126"	"13.9"	"10.32"	"74.79"	"6"	"1"
"3527741123752494490"	"False"	"High"	"IsMasterProteinCandidate"	"P57053"	"Histone H2B type F-S OS=Homo sapiens OX=9606 GN=H2BS1 PE=1 SV=2"	"0.000"	"50.590"	"48"	"6"	"25"	"2"	"126"	"13.9"	"10.37"	"74.79"	"6"	"1"
"-1577039457034619937"	"False"	"High"	"IsMasterProteinCandidate"	"Q93079"	"Histone H2B type 1-H OS=Homo sapiens OX=9606 GN=H2BC9 PE=1 SV=3"	"0.000"	"50.590"	"48"	"6"	"25"	"2"	"126"	"13.9"	"10.32"	"74.79"	"6"	"1"
"4613005433053849836"	"False"	"High"	"IsMasterProteinCandidate"	"P06899"	"Histone H2B type 1-J OS=Homo sapiens OX=9606 GN=H2BC11 PE=1 SV=3"	"0.000"	"50.119"	"48"	"6"	"25"	"2"	"126"	"13.9"	"10.32"	"72.84"	"6"	"1"
"-3006916089453103912"	"False"	"High"	"IsMasterProteinCandidate"	"P33778"	"Histone H2B type 1-B OS=Homo sapiens OX=9606 GN=H2BC3 PE=1 SV=2"	"0.000"	"50.119"	"48"	"6"	"25"	"2"	"126"	"13.9"	"10.32"	"72.84"	"6"	"1"
"6733590656934369364"	"False"	"High"	"IsMasterProteinCandidate"	"P23527"	"Histone H2B type 1-O OS=Homo sapiens OX=9606 GN=H2BC17 PE=1 SV=3"	"0.000"	"50.119"	"48"	"6"	"25"	"2"	"126"	"13.9"	"10.32"	"72.84"	"6"	"1"
"-7527974897574347786"	"False"	"High"	"IsMasterProtein"	"Q16778"	"Histone H2B type 2-E OS=Homo sapiens OX=9606 GN=H2BC21 PE=1 SV=3"	"0.000"	"50.119"	"48"	"6"	"25"	"2"	"126"	"13.9"	"10.32"	"72.84"	"6"	"1"
"8736083768290238180"	"False"	"High"	"IsMasterProtein"	"P13647"	"Keratin, type II cytoskeletal 5 OS=Homo sapiens OX=9606 GN=KRT5 PE=1 SV=3"	"0.000"	"50.049"	"29"	"13"	"16"	"9"	"590"	"62.3"	"7.74"	"41.18"	"13"	"1"
"-5631999146533429965"	"False"	"High"	"IsMasterProtein"	"Q02878"	"60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3"	"0.000"	"50.009"	"39"	"12"	"17"	"12"	"288"	"32.7"	"10.58"	"41.99"	"12"	"1"
"5314014285931232470"	"False"	"High"	"IsMasterProtein"	"P18124"	"60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1"	"0.000"	"49.892"	"47"	"15"	"20"	"15"	"248"	"29.2"	"10.65"	"48.03"	"15"	"1"
"3284671458686948130"	"False"	"High"	"IsMasterProtein"	"Q14498"	"RNA-binding protein 39 OS=Homo sapiens OX=9606 GN=RBM39 PE=1 SV=2"	"0.000"	"49.745"	"22"	"8"	"12"	"8"	"530"	"59.3"	"10.10"	"37.50"	"8"	"1"
"-6735907081845110604"	"False"	"High"	"IsMasterProtein"	"Q9Y2L1"	"Exosome complex exonuclease RRP44 OS=Homo sapiens OX=9606 GN=DIS3 PE=1 SV=2"	"0.000"	"49.734"	"16"	"11"	"13"	"11"	"958"	"108.9"	"7.14"	"33.59"	"11"	"1"
"7001879318500673012"	"False"	"High"	"IsMasterProtein"	"P11940"	"Polyadenylate-binding protein 1 OS=Homo sapiens OX=9606 GN=PABPC1 PE=1 SV=2"	"0.000"	"49.646"	"21"	"12"	"14"	"7"	"636"	"70.6"	"9.50"	"33.23"	"12"	"1"
"-792882720935006206"	"False"	"High"	"IsMasterProtein"	"Q9HAV4"	"Exportin-5 OS=Homo sapiens OX=9606 GN=XPO5 PE=1 SV=1"	"0.000"	"49.162"	"13"	"13"	"13"	"13"	"1204"	"136.2"	"5.80"	"37.91"	"13"	"1"
"-877235499680530927"	"False"	"High"	"IsMasterProtein"	"Q15366"	"Poly(rC)-binding protein 2 OS=Homo sapiens OX=9606 GN=PCBP2 PE=1 SV=1"	"0.000"	"49.043"	"33"	"6"	"12"	"5"	"365"	"38.6"	"6.79"	"33.37"	"6"	"1"
"2962281166201317424"	"False"	"High"	"IsMasterProtein"	"P35579"	"Myosin-9 OS=Homo sapiens OX=9606 GN=MYH9 PE=1 SV=4"	"0.000"	"48.539"	"7"	"10"	"10"	"9"	"1960"	"226.4"	"5.60"	"34.39"	"10"	"1"
"8428260618384848940"	"False"	"High"	"IsMasterProtein"	"Q15029"	"116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens OX=9606 GN=EFTUD2 PE=1 SV=1"	"0.000"	"48.524"	"20"	"13"	"14"	"13"	"972"	"109.4"	"5.00"	"37.40"	"13"	"1"
"5631363744109016659"	"False"	"High"	"IsMasterProtein"	"Q04695"	"Keratin, type I cytoskeletal 17 OS=Homo sapiens OX=9606 GN=KRT17 PE=1 SV=2"	"0.000"	"48.452"	"27"	"12"	"15"	"6"	"432"	"48.1"	"5.02"	"39.83"	"12"	"1"
"1585562482268553685"	"False"	"High"	"IsMasterProtein"	"O15372"	"Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens OX=9606 GN=EIF3H PE=1 SV=1"	"0.000"	"48.351"	"33"	"9"	"14"	"9"	"352"	"39.9"	"6.54"	"43.85"	"9"	"1"
"4021797860689050077"	"False"	"High"	"None"	"Q8N257"	"Histone H2B type 3-B OS=Homo sapiens OX=9606 GN=H2BU1 PE=1 SV=3"	"0.000"	"48.268"	"38"	"5"	"24"	"2"	"126"	"13.9"	"10.32"	"72.84"	"5"	"1"
"-8484028389043526679"	"False"	"High"	"IsMasterProtein"	"P13010"	"X-ray repair cross-complementing protein 5 OS=Homo sapiens OX=9606 GN=XRCC5 PE=1 SV=3"	"0.000"	"47.940"	"22"	"11"	"13"	"11"	"732"	"82.7"	"5.81"	"38.34"	"11"	"1"
"-6142144855289123481"	"False"	"High"	"IsMasterProtein"	"Q96HC4"	"PDZ and LIM domain protein 5 OS=Homo sapiens OX=9606 GN=PDLIM5 PE=1 SV=5"	"0.000"	"47.532"	"25"	"11"	"13"	"11"	"596"	"63.9"	"8.21"	"38.05"	"11"	"1"
"5927523368410573672"	"False"	"High"	"IsMasterProtein"	"P78527"	"DNA-dependent protein kinase catalytic subunit OS=Homo sapiens OX=9606 GN=PRKDC PE=1 SV=3"	"0.000"	"47.387"	"4"	"15"	"15"	"15"	"4128"	"468.8"	"7.12"	"37.77"	"15"	"1"
"-1828666302567516124"	"False"	"High"	"IsMasterProtein"	"Q6P2H3"	"Centrosomal protein of 85 kDa OS=Homo sapiens OX=9606 GN=CEP85 PE=1 SV=1"	"0.000"	"47.056"	"16"	"9"	"13"	"9"	"762"	"85.6"	"6.00"	"36.81"	"9"	"1"
"-5376062369618088086"	"False"	"High"	"IsMasterProtein"	"P01834"	"Immunoglobulin kappa constant OS=Homo sapiens OX=9606 GN=IGKC PE=1 SV=2"	"0.000"	"46.597"	"49"	"4"	"10"	"1"	"107"	"11.8"	"6.52"	"38.64"	"4"	"1"
"7512060777885112035"	"False"	"High"	"IsMasterProtein"	"P63244"	"Receptor of activated protein C kinase 1 OS=Homo sapiens OX=9606 GN=RACK1 PE=1 SV=3"	"0.000"	"46.140"	"36"	"10"	"14"	"10"	"317"	"35.1"	"7.69"	"36.04"	"10"	"1"
"1479790111935506116"	"False"	"High"	"IsMasterProtein"	"Q9P258"	"Protein RCC2 OS=Homo sapiens OX=9606 GN=RCC2 PE=1 SV=2"	"0.000"	"45.504"	"21"	"7"	"9"	"7"	"522"	"56.0"	"8.78"	"33.69"	"7"	"1"
"3968134916858178565"	"False"	"High"	"IsMasterProtein"	"P61247"	"40S ribosomal protein S3a OS=Homo sapiens OX=9606 GN=RPS3A PE=1 SV=2"	"0.000"	"45.217"	"36"	"11"	"14"	"11"	"264"	"29.9"	"9.73"	"37.28"	"11"	"1"
"240711896831941506"	"False"	"High"	"IsMasterProtein"	"P23396"	"40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2"	"0.000"	"45.175"	"56"	"11"	"17"	"11"	"243"	"26.7"	"9.66"	"49.58"	"11"	"1"
"9124965961007810906"	"False"	"High"	"IsMasterProtein"	"P11387"	"DNA topoisomerase 1 OS=Homo sapiens OX=9606 GN=TOP1 PE=1 SV=2"	"0.000"	"45.027"	"22"	"15"	"18"	"15"	"765"	"90.7"	"9.31"	"37.40"	"15"	"1"
"-4576818443980197018"	"False"	"High"	"IsMasterProtein"	"P52292"	"Importin subunit alpha-1 OS=Homo sapiens OX=9606 GN=KPNA2 PE=1 SV=1"	"0.000"	"44.749"	"21"	"7"	"8"	"7"	"529"	"57.8"	"5.40"	"27.44"	"7"	"1"
"-7954061042394864873"	"False"	"High"	"IsMasterProtein"	"Q8WYB5"	"Histone acetyltransferase KAT6B OS=Homo sapiens OX=9606 GN=KAT6B PE=1 SV=3"	"0.000"	"44.210"	"8"	"10"	"12"	"9"	"2073"	"231.2"	"5.96"	"28.31"	"10"	"1"
"2256235105362563928"	"False"	"High"	"IsMasterProtein"	"P62937"	"Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens OX=9606 GN=PPIA PE=1 SV=2"	"0.000"	"44.078"	"36"	"7"	"15"	"7"	"165"	"18.0"	"7.81"	"30.06"	"7"	"1"
"-8277375164580502172"	"False"	"High"	"IsMasterProtein"	"Q14683"	"Structural maintenance of chromosomes protein 1A OS=Homo sapiens OX=9606 GN=SMC1A PE=1 SV=2"	"0.000"	"43.936"	"14"	"14"	"14"	"14"	"1233"	"143.1"	"7.64"	"30.68"	"14"	"1"
"6210925912035566058"	"False"	"High"	"IsMasterProtein"	"Q14980"	"Nuclear mitotic apparatus protein 1 OS=Homo sapiens OX=9606 GN=NUMA1 PE=1 SV=2"	"0.000"	"43.862"	"8"	"11"	"11"	"11"	"2115"	"238.1"	"5.78"	"33.83"	"11"	"1"
"-1135638411849566769"	"False"	"High"	"IsMasterProtein"	"O76021"	"Ribosomal L1 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=RSL1D1 PE=1 SV=3"	"0.000"	"43.827"	"22"	"11"	"14"	"11"	"490"	"54.9"	"10.13"	"37.26"	"11"	"1"
"-7065009906831580898"	"False"	"High"	"IsMasterProtein"	"P07900"	"Heat shock protein HSP 90-alpha OS=Homo sapiens OX=9606 GN=HSP90AA1 PE=1 SV=5"	"0.000"	"43.522"	"17"	"9"	"12"	"4"	"732"	"84.6"	"5.02"	"33.93"	"9"	"1"
"-10968856719763814"	"False"	"High"	"IsMasterProtein"	"P62081"	"40S ribosomal protein S7 OS=Homo sapiens OX=9606 GN=RPS7 PE=1 SV=1"	"0.000"	"43.427"	"48"	"7"	"11"	"7"	"194"	"22.1"	"10.10"	"41.14"	"7"	"1"
"-9169618704545618170"	"False"	"High"	"IsMasterProtein"	"P04075"	"Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2"	"0.000"	"43.380"	"34"	"9"	"11"	"9"	"364"	"39.4"	"8.09"	"32.28"	"9"	"1"
"-4534228375388649933"	"False"	"High"	"None"	"P52948"	"Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens OX=9606 GN=NUP98 PE=1 SV=4"	"0.000"	"42.923"	"4"	"4"	"32"	"4"	"1817"	"197.5"	"6.40"	"76.34"	"4"	"1"
"-1822975009015350041"	"False"	"High"	"IsMasterProtein"	"P60228"	"Eukaryotic translation initiation factor 3 subunit E OS=Homo sapiens OX=9606 GN=EIF3E PE=1 SV=1"	"0.000"	"42.576"	"29"	"9"	"11"	"9"	"445"	"52.2"	"6.04"	"33.08"	"9"	"1"
"-6719730535871434509"	"False"	"High"	"IsMasterProtein"	"P16989"	"Y-box-binding protein 3 OS=Homo sapiens OX=9606 GN=YBX3 PE=1 SV=4"	"0.000"	"42.458"	"32"	"6"	"7"	"3"	"372"	"40.1"	"9.77"	"27.04"	"6"	"1"
"8957423501143175457"	"False"	"High"	"None"	"P68366"	"Tubulin alpha-4A chain OS=Homo sapiens OX=9606 GN=TUBA4A PE=1 SV=1"	"0.000"	"42.424"	"19"	"6"	"11"	"6"	"448"	"49.9"	"5.06"	"29.33"	"6"	"1"
"-8539221583394441317"	"False"	"High"	"IsMasterProtein"	"O95251"	"Histone acetyltransferase KAT7 OS=Homo sapiens OX=9606 GN=KAT7 PE=1 SV=1"	"0.000"	"42.206"	"16"	"6"	"9"	"6"	"611"	"70.6"	"8.85"	"33.93"	"6"	"1"
"2749950876556130584"	"False"	"High"	"IsMasterProtein"	"P0DMV9"	"Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1"	"0.000"	"41.744"	"22"	"11"	"12"	"9"	"641"	"70.0"	"5.66"	"33.46"	"11"	"1"
"8648350258145669710"	"False"	"High"	"IsMasterProtein"	"Q15717"	"ELAV-like protein 1 OS=Homo sapiens OX=9606 GN=ELAVL1 PE=1 SV=2"	"0.000"	"41.478"	"35"	"8"	"11"	"8"	"326"	"36.1"	"9.17"	"28.76"	"8"	"1"
"6514754949609892250"	"False"	"High"	"IsMasterProtein"	"Q9UQE7"	"Structural maintenance of chromosomes protein 3 OS=Homo sapiens OX=9606 GN=SMC3 PE=1 SV=2"	"0.000"	"41.417"	"14"	"12"	"12"	"12"	"1217"	"141.5"	"7.18"	"30.59"	"12"	"1"
"-2946380844768102927"	"False"	"High"	"IsMasterProtein"	"Q96I24"	"Far upstream element-binding protein 3 OS=Homo sapiens OX=9606 GN=FUBP3 PE=1 SV=2"	"0.000"	"41.377"	"20"	"7"	"8"	"7"	"572"	"61.6"	"8.38"	"26.62"	"7"	"1"
"7522921008615735421"	"False"	"High"	"IsMasterProtein"	"O75152"	"Zinc finger CCCH domain-containing protein 11A OS=Homo sapiens OX=9606 GN=ZC3H11A PE=1 SV=3"	"0.000"	"41.241"	"16"	"10"	"10"	"10"	"810"	"89.1"	"8.37"	"32.39"	"10"	"1"
"-5077095867447308247"	"False"	"High"	"IsMasterProtein"	"Q9BY77"	"Polymerase delta-interacting protein 3 OS=Homo sapiens OX=9606 GN=POLDIP3 PE=1 SV=2"	"0.000"	"40.952"	"21"	"5"	"9"	"5"	"421"	"46.1"	"9.99"	"31.86"	"5"	"1"
"4503550903694701286"	"False"	"High"	"IsMasterProtein"	"O60504"	"Vinexin OS=Homo sapiens OX=9606 GN=SORBS3 PE=1 SV=2"	"0.000"	"40.855"	"16"	"8"	"10"	"8"	"671"	"75.3"	"9.45"	"30.93"	"8"	"1"
