"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Protein Groups"
"3546401136209877532"	"False"	"High"	"IsMasterProtein"	"O75821"	"Eukaryotic translation initiation factor 3 subunit G OS=Homo sapiens OX=9606 GN=EIF3G PE=1 SV=2"	"0.000"	"46.455"	"37"	"10"	"15"	"10"	"320"	"35.6"	"6.13"	"31.25"	"10"	"1"
"5619484675981056092"	"False"	"High"	"IsMasterProtein"	"P10809"	"60 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=2"	"0.000"	"46.296"	"15"	"5"	"9"	"5"	"573"	"61.0"	"5.87"	"30.11"	"5"	"1"
"-2220837361715177214"	"False"	"High"	"IsMasterProtein"	"P08238"	"Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4"	"0.000"	"46.045"	"22"	"11"	"15"	"6"	"724"	"83.2"	"5.03"	"37.68"	"11"	"1"
"-2006906941817689569"	"False"	"High"	"IsMasterProtein"	"Q9Y520"	"Protein PRRC2C OS=Homo sapiens OX=9606 GN=PRRC2C PE=1 SV=4"	"0.000"	"45.960"	"8"	"14"	"14"	"14"	"2896"	"316.7"	"9.13"	"29.96"	"14"	"1"
"2749950876556130584"	"False"	"High"	"IsMasterProtein"	"P0DMV9"	"Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1"	"0.000"	"45.186"	"24"	"12"	"16"	"11"	"641"	"70.0"	"5.66"	"37.71"	"12"	"1"
"7512060777885112035"	"False"	"High"	"IsMasterProtein"	"P63244"	"Receptor of activated protein C kinase 1 OS=Homo sapiens OX=9606 GN=RACK1 PE=1 SV=3"	"0.000"	"45.140"	"31"	"9"	"13"	"9"	"317"	"35.1"	"7.69"	"32.95"	"9"	"1"
"654081652263858131"	"False"	"High"	"IsMasterProtein"	"Q12905"	"Interleukin enhancer-binding factor 2 OS=Homo sapiens OX=9606 GN=ILF2 PE=1 SV=2"	"0.000"	"44.737"	"33"	"6"	"8"	"6"	"390"	"43.0"	"5.26"	"29.10"	"6"	"1"
"-3306595998206250770"	"False"	"High"	"IsMasterProtein"	"P62753"	"40S ribosomal protein S6 OS=Homo sapiens OX=9606 GN=RPS6 PE=1 SV=1"	"0.000"	"44.321"	"22"	"6"	"10"	"6"	"249"	"28.7"	"10.84"	"31.18"	"6"	"1"
"-5604627173476332081"	"False"	"High"	"IsMasterProtein"	"O75534"	"Cold shock domain-containing protein E1 OS=Homo sapiens OX=9606 GN=CSDE1 PE=1 SV=2"	"0.000"	"44.137"	"17"	"9"	"10"	"9"	"798"	"88.8"	"6.25"	"28.92"	"9"	"1"
"-792882720935006206"	"False"	"High"	"IsMasterProtein"	"Q9HAV4"	"Exportin-5 OS=Homo sapiens OX=9606 GN=XPO5 PE=1 SV=1"	"0.000"	"44.118"	"13"	"12"	"12"	"12"	"1204"	"136.2"	"5.80"	"31.86"	"12"	"1"
"-3006916089453103912"	"False"	"High"	"IsMasterProteinCandidate"	"P33778"	"Histone H2B type 1-B OS=Homo sapiens OX=9606 GN=H2BC3 PE=1 SV=2"	"0.000"	"43.971"	"27"	"4"	"16"	"2"	"126"	"13.9"	"10.32"	"47.09"	"4"	"1"
"4613005433053849836"	"False"	"High"	"IsMasterProteinCandidate"	"P06899"	"Histone H2B type 1-J OS=Homo sapiens OX=9606 GN=H2BC11 PE=1 SV=3"	"0.000"	"43.971"	"27"	"4"	"16"	"2"	"126"	"13.9"	"10.32"	"47.09"	"4"	"1"
"6733590656934369364"	"False"	"High"	"IsMasterProteinCandidate"	"P23527"	"Histone H2B type 1-O OS=Homo sapiens OX=9606 GN=H2BC17 PE=1 SV=3"	"0.000"	"43.971"	"27"	"4"	"16"	"2"	"126"	"13.9"	"10.32"	"47.09"	"4"	"1"
"4021797860689050077"	"False"	"High"	"IsMasterProteinCandidate"	"Q8N257"	"Histone H2B type 3-B OS=Homo sapiens OX=9606 GN=H2BU1 PE=1 SV=3"	"0.000"	"43.971"	"27"	"4"	"16"	"2"	"126"	"13.9"	"10.32"	"47.09"	"4"	"1"
"-7527974897574347786"	"False"	"High"	"IsMasterProtein"	"Q16778"	"Histone H2B type 2-E OS=Homo sapiens OX=9606 GN=H2BC21 PE=1 SV=3"	"0.000"	"43.971"	"27"	"4"	"16"	"2"	"126"	"13.9"	"10.32"	"47.09"	"4"	"1"
"6641856841102683489"	"False"	"High"	"IsMasterProtein"	"P62826"	"GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=3"	"0.000"	"43.522"	"32"	"7"	"16"	"7"	"216"	"24.4"	"7.49"	"42.87"	"7"	"1"
"-1936662048644361405"	"False"	"High"	"IsMasterProtein"	"P55060"	"Exportin-2 OS=Homo sapiens OX=9606 GN=CSE1L PE=1 SV=3"	"0.000"	"43.011"	"17"	"14"	"15"	"14"	"971"	"110.3"	"5.77"	"31.41"	"14"	"1"
"1603503262744250251"	"False"	"High"	"IsMasterProtein"	"P62805"	"Histone H4 OS=Homo sapiens OX=9606 GN=H4C1 PE=1 SV=2"	"0.000"	"42.938"	"53"	"9"	"21"	"9"	"103"	"11.4"	"11.36"	"57.29"	"9"	"1"
"-1577039457034619937"	"False"	"High"	"IsMasterProteinCandidate"	"Q93079"	"Histone H2B type 1-H OS=Homo sapiens OX=9606 GN=H2BC9 PE=1 SV=3"	"0.000"	"41.714"	"27"	"4"	"15"	"2"	"126"	"13.9"	"10.32"	"45.17"	"4"	"1"
"-6100821946699504428"	"False"	"High"	"IsMasterProtein"	"Q5QNW6"	"Histone H2B type 2-F OS=Homo sapiens OX=9606 GN=H2BC18 PE=1 SV=3"	"0.000"	"41.714"	"27"	"4"	"15"	"2"	"126"	"13.9"	"10.32"	"45.17"	"4"	"1"
"-5775967720321499285"	"False"	"High"	"IsMasterProteinCandidate"	"Q99879"	"Histone H2B type 1-M OS=Homo sapiens OX=9606 GN=H2BC14 PE=1 SV=3"	"0.000"	"41.714"	"27"	"4"	"15"	"2"	"126"	"14.0"	"10.32"	"45.17"	"4"	"1"
"2371423697406693501"	"False"	"High"	"IsMasterProteinCandidate"	"P62807"	"Histone H2B type 1-C/E/F/G/I OS=Homo sapiens OX=9606 GN=H2BC4 PE=1 SV=4"	"0.000"	"41.714"	"27"	"4"	"15"	"2"	"126"	"13.9"	"10.32"	"45.17"	"4"	"1"
"7665975957496144344"	"False"	"High"	"IsMasterProteinCandidate"	"Q99877"	"Histone H2B type 1-N OS=Homo sapiens OX=9606 GN=H2BC15 PE=1 SV=3"	"0.000"	"41.714"	"27"	"4"	"15"	"2"	"126"	"13.9"	"10.32"	"45.17"	"4"	"1"
"3527741123752494490"	"False"	"High"	"IsMasterProteinCandidate"	"P57053"	"Histone H2B type F-S OS=Homo sapiens OX=9606 GN=H2BS1 PE=1 SV=2"	"0.000"	"41.714"	"27"	"4"	"15"	"2"	"126"	"13.9"	"10.37"	"45.17"	"4"	"1"
"365000218227711707"	"False"	"High"	"IsMasterProteinCandidate"	"Q99880"	"Histone H2B type 1-L OS=Homo sapiens OX=9606 GN=H2BC13 PE=1 SV=3"	"0.000"	"41.714"	"27"	"4"	"15"	"2"	"126"	"13.9"	"10.32"	"45.17"	"4"	"1"
"-618382936751455385"	"False"	"High"	"IsMasterProteinCandidate"	"O60814"	"Histone H2B type 1-K OS=Homo sapiens OX=9606 GN=H2BC12 PE=1 SV=3"	"0.000"	"41.714"	"27"	"4"	"15"	"2"	"126"	"13.9"	"10.32"	"45.17"	"4"	"1"
"-2086077089896341540"	"False"	"High"	"IsMasterProteinCandidate"	"P58876"	"Histone H2B type 1-D OS=Homo sapiens OX=9606 GN=H2BC5 PE=1 SV=2"	"0.000"	"41.714"	"27"	"4"	"15"	"2"	"126"	"13.9"	"10.32"	"45.17"	"4"	"1"
"-7740854368523393254"	"False"	"High"	"IsMasterProtein"	"Q9NR30"	"Nucleolar RNA helicase 2 OS=Homo sapiens OX=9606 GN=DDX21 PE=1 SV=5"	"0.000"	"40.396"	"18"	"10"	"11"	"10"	"783"	"87.3"	"9.28"	"32.51"	"10"	"1"
"-3685433099080477965"	"False"	"High"	"None"	"Q32P51"	"Heterogeneous nuclear ribonucleoprotein A1-like 2 OS=Homo sapiens OX=9606 GN=HNRNPA1L2 PE=2 SV=2"	"0.000"	"40.127"	"23"	"8"	"14"	"6"	"320"	"34.2"	"9.00"	"31.96"	"8"	"1"
"-7065009906831580898"	"False"	"High"	"IsMasterProtein"	"P07900"	"Heat shock protein HSP 90-alpha OS=Homo sapiens OX=9606 GN=HSP90AA1 PE=1 SV=5"	"0.000"	"39.742"	"18"	"10"	"12"	"5"	"732"	"84.6"	"5.02"	"30.94"	"10"	"1"
"-10968856719763814"	"False"	"High"	"IsMasterProtein"	"P62081"	"40S ribosomal protein S7 OS=Homo sapiens OX=9606 GN=RPS7 PE=1 SV=1"	"0.000"	"39.487"	"55"	"8"	"12"	"8"	"194"	"22.1"	"10.10"	"33.67"	"8"	"1"
"-2722890143459550470"	"False"	"High"	"None"	"Q6PEY2"	"Tubulin alpha-3E chain OS=Homo sapiens OX=9606 GN=TUBA3E PE=1 SV=2"	"0.000"	"39.122"	"24"	"7"	"14"	"7"	"450"	"49.8"	"5.14"	"34.05"	"7"	"1"
"-8277375164580502172"	"False"	"High"	"IsMasterProtein"	"Q14683"	"Structural maintenance of chromosomes protein 1A OS=Homo sapiens OX=9606 GN=SMC1A PE=1 SV=2"	"0.000"	"38.635"	"10"	"10"	"11"	"10"	"1233"	"143.1"	"7.64"	"27.84"	"10"	"1"
"7369433181564394735"	"False"	"High"	"IsMasterProtein"	"P08708"	"40S ribosomal protein S17 OS=Homo sapiens OX=9606 GN=RPS17 PE=1 SV=2"	"0.000"	"38.327"	"36"	"3"	"7"	"3"	"135"	"15.5"	"9.85"	"25.90"	"3"	"1"
"-2088102652964782572"	"False"	"High"	"IsMasterProtein"	"Q13310"	"Polyadenylate-binding protein 4 OS=Homo sapiens OX=9606 GN=PABPC4 PE=1 SV=1"	"0.000"	"38.073"	"7"	"4"	"9"	"1"	"644"	"70.7"	"9.26"	"29.65"	"4"	"1"
"3114131480513419355"	"False"	"High"	"IsMasterProtein"	"P62701"	"40S ribosomal protein S4, X isoform OS=Homo sapiens OX=9606 GN=RPS4X PE=1 SV=2"	"0.000"	"38.064"	"31"	"8"	"11"	"8"	"263"	"29.6"	"10.15"	"26.81"	"8"	"1"
"8957423501143175457"	"False"	"High"	"None"	"P68366"	"Tubulin alpha-4A chain OS=Homo sapiens OX=9606 GN=TUBA4A PE=1 SV=1"	"0.000"	"37.959"	"25"	"7"	"13"	"6"	"448"	"49.9"	"5.06"	"28.34"	"7"	"1"
"2943690132932996841"	"False"	"High"	"IsMasterProteinCandidate"	"P10412"	"Histone H1.4 OS=Homo sapiens OX=9606 GN=H1-4 PE=1 SV=2"	"0.000"	"37.828"	"17"	"7"	"9"	"7"	"219"	"21.9"	"11.03"	"25.60"	"7"	"1"
"2458252490920426752"	"False"	"High"	"IsMasterProtein"	"P16402"	"Histone H1.3 OS=Homo sapiens OX=9606 GN=H1-3 PE=1 SV=2"	"0.000"	"37.828"	"17"	"7"	"9"	"7"	"221"	"22.3"	"11.02"	"25.60"	"7"	"1"
"3079074271338885879"	"False"	"High"	"IsMasterProteinCandidate"	"P16403"	"Histone H1.2 OS=Homo sapiens OX=9606 GN=H1-2 PE=1 SV=2"	"0.000"	"37.828"	"18"	"7"	"9"	"7"	"213"	"21.4"	"10.93"	"25.60"	"7"	"1"
"3968134916858178565"	"False"	"High"	"IsMasterProtein"	"P61247"	"40S ribosomal protein S3a OS=Homo sapiens OX=9606 GN=RPS3A PE=1 SV=2"	"0.000"	"37.132"	"30"	"8"	"14"	"8"	"264"	"29.9"	"9.73"	"31.20"	"8"	"1"
"-5631999146533429965"	"False"	"High"	"IsMasterProtein"	"Q02878"	"60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3"	"0.000"	"37.082"	"33"	"10"	"14"	"10"	"288"	"32.7"	"10.58"	"31.23"	"10"	"1"
"-4534228375388649933"	"False"	"High"	"None"	"P52948"	"Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens OX=9606 GN=NUP98 PE=1 SV=4"	"0.000"	"36.840"	"5"	"6"	"34"	"6"	"1817"	"197.5"	"6.40"	"67.76"	"6"	"1"
"-8826261878749587371"	"False"	"High"	"IsMasterProtein"	"P39023"	"60S ribosomal protein L3 OS=Homo sapiens OX=9606 GN=RPL3 PE=1 SV=2"	"0.000"	"36.326"	"23"	"7"	"9"	"7"	"403"	"46.1"	"10.18"	"27.24"	"7"	"1"
"3912553749902594293"	"False"	"High"	"IsMasterProtein"	"P15880"	"40S ribosomal protein S2 OS=Homo sapiens OX=9606 GN=RPS2 PE=1 SV=2"	"0.000"	"35.427"	"28"	"7"	"9"	"7"	"293"	"31.3"	"10.24"	"20.91"	"7"	"1"
"6929162783006905550"	"False"	"High"	"IsMasterProtein"	"P20042"	"Eukaryotic translation initiation factor 2 subunit 2 OS=Homo sapiens OX=9606 GN=EIF2S2 PE=1 SV=2"	"0.000"	"35.282"	"25"	"7"	"7"	"7"	"333"	"38.4"	"5.80"	"24.25"	"7"	"1"
"-2799145337949175211"	"False"	"High"	"IsMasterProtein"	"O15294"	"UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Homo sapiens OX=9606 GN=OGT PE=1 SV=3"	"0.000"	"34.915"	"12"	"10"	"10"	"10"	"1046"	"116.9"	"6.70"	"24.67"	"10"	"1"
"1567690974661695744"	"False"	"High"	"None"	"Q9NY65"	"Tubulin alpha-8 chain OS=Homo sapiens OX=9606 GN=TUBA8 PE=1 SV=1"	"0.000"	"34.836"	"21"	"6"	"12"	"5"	"449"	"50.1"	"5.06"	"25.78"	"6"	"1"
"4842001087563209976"	"False"	"High"	"IsMasterProtein"	"Q9NVN8"	"Guanine nucleotide-binding protein-like 3-like protein OS=Homo sapiens OX=9606 GN=GNL3L PE=1 SV=1"	"0.000"	"34.565"	"13"	"5"	"8"	"5"	"582"	"65.5"	"8.44"	"20.94"	"5"	"1"
"7247108035044904633"	"False"	"High"	"IsMasterProtein"	"P62244"	"40S ribosomal protein S15a OS=Homo sapiens OX=9606 GN=RPS15A PE=1 SV=2"	"0.000"	"34.527"	"54"	"6"	"10"	"6"	"130"	"14.8"	"10.13"	"27.66"	"6"	"1"
"-3787459776374465912"	"False"	"High"	"IsMasterProtein"	"Q9Y5L0"	"Transportin-3 OS=Homo sapiens OX=9606 GN=TNPO3 PE=1 SV=3"	"0.000"	"34.454"	"9"	"6"	"9"	"6"	"923"	"104.1"	"5.57"	"24.28"	"6"	"1"
"-4642176776796334220"	"False"	"High"	"IsMasterProtein"	"P35580"	"Myosin-10 OS=Homo sapiens OX=9606 GN=MYH10 PE=1 SV=3"	"0.000"	"34.336"	"6"	"9"	"10"	"7"	"1976"	"228.9"	"5.54"	"21.74"	"9"	"1"
"2613471079569612470"	"False"	"High"	"IsMasterProtein"	"P14866"	"Heterogeneous nuclear ribonucleoprotein L OS=Homo sapiens OX=9606 GN=HNRNPL PE=1 SV=2"	"0.000"	"33.637"	"12"	"5"	"7"	"5"	"589"	"64.1"	"8.22"	"23.51"	"5"	"1"
"-1866201622056559647"	"False"	"High"	"IsMasterProtein"	"Q13263"	"Transcription intermediary factor 1-beta OS=Homo sapiens OX=9606 GN=TRIM28 PE=1 SV=5"	"0.000"	"33.343"	"15"	"8"	"9"	"8"	"835"	"88.5"	"5.77"	"19.21"	"8"	"1"
"4058456233631452436"	"False"	"High"	"IsMasterProtein"	"Q06830"	"Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1"	"0.000"	"33.183"	"44"	"10"	"12"	"9"	"199"	"22.1"	"8.13"	"27.29"	"10"	"1"
"-2887047081584333281"	"False"	"High"	"None"	"P54652"	"Heat shock-related 70 kDa protein 2 OS=Homo sapiens OX=9606 GN=HSPA2 PE=1 SV=1"	"0.000"	"33.173"	"9"	"6"	"10"	"4"	"639"	"70.0"	"5.74"	"28.30"	"6"	"1"
"5083710564544014092"	"False"	"High"	"IsMasterProtein"	"P84103"	"Serine/arginine-rich splicing factor 3 OS=Homo sapiens OX=9606 GN=SRSF3 PE=1 SV=1"	"0.000"	"33.112"	"29"	"3"	"12"	"3"	"164"	"19.3"	"11.65"	"36.54"	"3"	"1"
"1011976368699827672"	"False"	"High"	"IsMasterProtein"	"P41091"	"Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens OX=9606 GN=EIF2S3 PE=1 SV=3"	"0.000"	"33.064"	"20"	"7"	"8"	"7"	"472"	"51.1"	"8.40"	"24.53"	"7"	"1"
"-1205545228874989707"	"False"	"High"	"IsMasterProtein"	"Q92900"	"Regulator of nonsense transcripts 1 OS=Homo sapiens OX=9606 GN=UPF1 PE=1 SV=2"	"0.000"	"32.796"	"14"	"10"	"10"	"10"	"1129"	"124.3"	"6.61"	"21.16"	"10"	"1"
"6560846777174153588"	"False"	"High"	"IsMasterProtein"	"P53621"	"Coatomer subunit alpha OS=Homo sapiens OX=9606 GN=COPA PE=1 SV=2"	"0.000"	"32.520"	"9"	"9"	"9"	"9"	"1224"	"138.3"	"7.66"	"23.68"	"9"	"1"
"7224643183628006691"	"False"	"High"	"IsMasterProtein"	"O00303"	"Eukaryotic translation initiation factor 3 subunit F OS=Homo sapiens OX=9606 GN=EIF3F PE=1 SV=1"	"0.000"	"32.169"	"20"	"5"	"9"	"5"	"357"	"37.5"	"5.45"	"21.73"	"5"	"1"
"5446146544739154360"	"False"	"High"	"IsMasterProtein"	"Q15654"	"Thyroid receptor-interacting protein 6 OS=Homo sapiens OX=9606 GN=TRIP6 PE=1 SV=3"	"0.000"	"31.932"	"20"	"6"	"7"	"6"	"476"	"50.3"	"7.37"	"21.65"	"6"	"1"
"6514754949609892250"	"False"	"High"	"IsMasterProtein"	"Q9UQE7"	"Structural maintenance of chromosomes protein 3 OS=Homo sapiens OX=9606 GN=SMC3 PE=1 SV=2"	"0.000"	"30.989"	"10"	"9"	"9"	"9"	"1217"	"141.5"	"7.18"	"21.99"	"9"	"1"
"5927523368410573672"	"False"	"High"	"IsMasterProtein"	"P78527"	"DNA-dependent protein kinase catalytic subunit OS=Homo sapiens OX=9606 GN=PRKDC PE=1 SV=3"	"0.000"	"30.841"	"3"	"11"	"12"	"11"	"4128"	"468.8"	"7.12"	"26.75"	"11"	"1"
"7522921008615735421"	"False"	"High"	"IsMasterProtein"	"O75152"	"Zinc finger CCCH domain-containing protein 11A OS=Homo sapiens OX=9606 GN=ZC3H11A PE=1 SV=3"	"0.000"	"30.747"	"15"	"9"	"10"	"9"	"810"	"89.1"	"8.37"	"21.93"	"9"	"1"
"-7970699774180839953"	"False"	"High"	"IsMasterProtein"	"Q9Y230"	"RuvB-like 2 OS=Homo sapiens OX=9606 GN=RUVBL2 PE=1 SV=3"	"0.000"	"30.380"	"22"	"8"	"9"	"8"	"463"	"51.1"	"5.64"	"22.94"	"8"	"1"
"5314014285931232470"	"False"	"High"	"IsMasterProtein"	"P18124"	"60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1"	"0.000"	"30.266"	"38"	"10"	"12"	"10"	"248"	"29.2"	"10.65"	"28.42"	"10"	"1"
"-6534557055474382647"	"False"	"High"	"IsMasterProtein"	"P63267"	"Actin, gamma-enteric smooth muscle OS=Homo sapiens OX=9606 GN=ACTG2 PE=1 SV=1"	"0.000"	"30.129"	"16"	"5"	"17"	"1"	"376"	"41.9"	"5.48"	"28.36"	"5"	"1"
"3249429330709182822"	"False"	"High"	"IsMasterProteinCandidate"	"P68133"	"Actin, alpha skeletal muscle OS=Homo sapiens OX=9606 GN=ACTA1 PE=1 SV=1"	"0.000"	"30.129"	"16"	"5"	"17"	"1"	"377"	"42.0"	"5.39"	"28.36"	"5"	"1"
"2835722040055345918"	"False"	"High"	"IsMasterProteinCandidate"	"P62736"	"Actin, aortic smooth muscle OS=Homo sapiens OX=9606 GN=ACTA2 PE=1 SV=1"	"0.000"	"30.129"	"16"	"5"	"17"	"1"	"377"	"42.0"	"5.39"	"28.36"	"5"	"1"
"6753985911223903494"	"False"	"High"	"IsMasterProteinCandidate"	"P68032"	"Actin, alpha cardiac muscle 1 OS=Homo sapiens OX=9606 GN=ACTC1 PE=1 SV=1"	"0.000"	"30.129"	"16"	"5"	"17"	"1"	"377"	"42.0"	"5.39"	"28.36"	"5"	"1"
"-9074001374709092034"	"False"	"High"	"IsMasterProtein"	"P11586"	"C-1-tetrahydrofolate synthase, cytoplasmic OS=Homo sapiens OX=9606 GN=MTHFD1 PE=1 SV=3"	"0.000"	"30.060"	"10"	"9"	"9"	"9"	"935"	"101.5"	"7.30"	"21.47"	"9"	"1"
"5810129024139572187"	"False"	"High"	"IsMasterProteinRejected"	"P34931"	"Heat shock 70 kDa protein 1-like OS=Homo sapiens OX=9606 GN=HSPA1L PE=1 SV=2"	"0.000"	"29.829"	"15"	"6"	"10"	"0"	"641"	"70.3"	"6.02"	"23.03"	"6"	"0"
"-4533705047032389806"	"False"	"High"	"IsMasterProtein"	"P62241"	"40S ribosomal protein S8 OS=Homo sapiens OX=9606 GN=RPS8 PE=1 SV=2"	"0.000"	"29.739"	"28"	"5"	"9"	"5"	"208"	"24.2"	"10.32"	"25.60"	"5"	"1"
"1585562482268553685"	"False"	"High"	"IsMasterProtein"	"O15372"	"Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens OX=9606 GN=EIF3H PE=1 SV=1"	"0.000"	"29.467"	"31"	"10"	"12"	"10"	"352"	"39.9"	"6.54"	"28.26"	"10"	"1"
"479686062085054609"	"False"	"High"	"IsMasterProtein"	"Q15365"	"Poly(rC)-binding protein 1 OS=Homo sapiens OX=9606 GN=PCBP1 PE=1 SV=2"	"0.000"	"29.245"	"22"	"4"	"6"	"3"	"356"	"37.5"	"7.09"	"21.27"	"4"	"1"
"5561612098835552022"	"False"	"High"	"IsMasterProtein"	"P38646"	"Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2"	"0.000"	"28.905"	"19"	"8"	"9"	"8"	"679"	"73.6"	"6.16"	"19.81"	"8"	"1"
"7711116662832737595"	"False"	"High"	"IsMasterProtein"	"Q53EZ4"	"Centrosomal protein of 55 kDa OS=Homo sapiens OX=9606 GN=CEP55 PE=1 SV=3"	"0.000"	"28.778"	"17"	"6"	"6"	"6"	"464"	"54.1"	"7.01"	"19.57"	"6"	"1"
"-6142144855289123481"	"False"	"High"	"IsMasterProtein"	"Q96HC4"	"PDZ and LIM domain protein 5 OS=Homo sapiens OX=9606 GN=PDLIM5 PE=1 SV=5"	"0.000"	"28.724"	"17"	"8"	"9"	"8"	"596"	"63.9"	"8.21"	"20.09"	"8"	"1"
"-1538896593466497334"	"False"	"High"	"IsMasterProtein"	"P23528"	"Cofilin-1 OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=3"	"0.000"	"28.481"	"32"	"4"	"5"	"4"	"166"	"18.5"	"8.09"	"20.77"	"4"	"1"
"-8882498354911653551"	"False"	"High"	"IsMasterProtein"	"Q00341"	"Vigilin OS=Homo sapiens OX=9606 GN=HDLBP PE=1 SV=2"	"0.000"	"28.247"	"9"	"8"	"8"	"8"	"1268"	"141.4"	"6.87"	"19.77"	"8"	"1"
"1782294513157973570"	"False"	"High"	"None"	"Q2VIR3"	"Eukaryotic translation initiation factor 2 subunit 3B OS=Homo sapiens OX=9606 GN=EIF2S3B PE=2 SV=2"	"0.000"	"28.208"	"17"	"6"	"7"	"6"	"472"	"51.2"	"8.40"	"21.32"	"6"	"1"
"-3292354779633865334"	"False"	"High"	"IsMasterProtein"	"A5YKK6"	"CCR4-NOT transcription complex subunit 1 OS=Homo sapiens OX=9606 GN=CNOT1 PE=1 SV=2"	"0.000"	"28.134"	"5"	"8"	"8"	"8"	"2376"	"266.8"	"7.11"	"20.63"	"8"	"1"
"2015185769260426388"	"False"	"High"	"IsMasterProtein"	"P53396"	"ATP-citrate synthase OS=Homo sapiens OX=9606 GN=ACLY PE=1 SV=3"	"0.000"	"27.978"	"10"	"9"	"9"	"9"	"1101"	"120.8"	"7.33"	"17.47"	"9"	"1"
"3245672403803654152"	"False"	"High"	"IsMasterProtein"	"P62263"	"40S ribosomal protein S14 OS=Homo sapiens OX=9606 GN=RPS14 PE=1 SV=3"	"0.000"	"27.927"	"26"	"6"	"8"	"6"	"151"	"16.3"	"10.05"	"25.94"	"6"	"1"
"-2946380844768102927"	"False"	"High"	"IsMasterProtein"	"Q96I24"	"Far upstream element-binding protein 3 OS=Homo sapiens OX=9606 GN=FUBP3 PE=1 SV=2"	"0.000"	"27.891"	"15"	"7"	"7"	"6"	"572"	"61.6"	"8.38"	"19.26"	"7"	"1"
"8046944082778510554"	"False"	"High"	"IsMasterProtein"	"P32119"	"Peroxiredoxin-2 OS=Homo sapiens OX=9606 GN=PRDX2 PE=1 SV=5"	"0.000"	"27.459"	"30"	"7"	"9"	"6"	"198"	"21.9"	"5.97"	"21.36"	"7"	"1"
"-7705238959085991770"	"False"	"High"	"IsMasterProtein"	"P08865"	"40S ribosomal protein SA OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=4"	"0.000"	"27.333"	"31"	"7"	"8"	"7"	"295"	"32.8"	"4.87"	"22.58"	"7"	"1"
"4191413839330820481"	"False"	"High"	"IsMasterProtein"	"O14979"	"Heterogeneous nuclear ribonucleoprotein D-like OS=Homo sapiens OX=9606 GN=HNRNPDL PE=1 SV=3"	"0.000"	"27.157"	"18"	"6"	"9"	"5"	"420"	"46.4"	"9.57"	"19.19"	"6"	"1"
"-7500020878555026308"	"False"	"High"	"IsMasterProtein"	"Q9BZE4"	"Nucleolar GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=GTPBP4 PE=1 SV=3"	"0.000"	"27.110"	"12"	"7"	"7"	"7"	"634"	"73.9"	"9.50"	"19.24"	"7"	"1"
"-8155016399758939464"	"False"	"High"	"IsMasterProtein"	"Q9UNS1"	"Protein timeless homolog OS=Homo sapiens OX=9606 GN=TIMELESS PE=1 SV=2"	"0.000"	"27.002"	"10"	"7"	"7"	"7"	"1208"	"138.6"	"5.40"	"19.58"	"7"	"1"
"-2657182436335150623"	"False"	"High"	"IsMasterProtein"	"Q9Y3I0"	"RNA-splicing ligase RtcB homolog OS=Homo sapiens OX=9606 GN=RTCB PE=1 SV=1"	"0.000"	"26.996"	"20"	"6"	"6"	"6"	"505"	"55.2"	"7.23"	"16.06"	"6"	"1"
"-8415712224574136193"	"False"	"High"	"IsMasterProtein"	"P26196"	"Probable ATP-dependent RNA helicase DDX6 OS=Homo sapiens OX=9606 GN=DDX6 PE=1 SV=2"	"0.000"	"26.544"	"18"	"5"	"7"	"5"	"483"	"54.4"	"8.66"	"19.51"	"5"	"1"
"-9169618704545618170"	"False"	"High"	"IsMasterProtein"	"P04075"	"Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2"	"0.000"	"26.445"	"25"	"6"	"6"	"6"	"364"	"39.4"	"8.09"	"19.40"	"6"	"1"
